avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,komentar,uid,uniqueId,videoWebUrl,timestamp,cleaned,stemmed,sentiment
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4ca772767cdbb41df6156a13b666b1e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c1339713&x-expires=1746104400&x-signature=zcxKHBa%2FjidxJJlBiA2G0pOpXfs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7492215402702832402,1744417369,2025-04-12T00:22:49.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,sang pengkritik handal,6824703770653262850,aslwrtn,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-12T00:22:49.000Z,sang pengkritik handal,sang kritik handal,positif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a529e257eac51cc8d90aada678086688~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd0bb708&x-expires=1746104400&x-signature=a8GNkLZ00X3tKp1lrx%2Bcd1fYbBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491877713093083911,1744338739,2025-04-11T02:32:19.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,emang visioner ketikan nya 😭,6915204871680132097,miawphu,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-11T02:32:19.000Z,emang visioner ketikan nya,emang visioner keti nya,positif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fbbc9e94bd8ae501e4357de23cf81033~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86179e15&x-expires=1746104400&x-signature=hStxeQVinLx3WLE%2Fqid3%2FG7aBvA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7492588261505041172,1744504184,2025-04-13T00:29:44.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,legenda yapping jir,7320566918613386245,xvbscay,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-13T00:29:44.000Z,legenda yapping jir,legenda yapping jir,netral
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c92fc590f41ef352ca9c8d1f95c56c83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a954c86f&x-expires=1746104400&x-signature=u2rWYQx5eR5dzRJweoc5SoyxA7k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491524071302873874,1744256391,2025-04-10T03:39:51.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,visioner sekali blio ini,80996729948393472,kookminiverse,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-10T03:39:51.000Z,visioner sekali blio ini,visioner sekali blio ini,negatif
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e9c6ef838ac98a84d1d0fe1bff325264~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ff3c9e9&x-expires=1746104400&x-signature=Coy6PVawcXfhtZwXsjpSshN3S5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491323105861190418,1744209592,2025-04-09T14:39:52.000Z,2,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,"Giliran kayak gini ternak ga keluar😭, kmrn bahas gaun nikah pada keluar semua🤪",6522394277056692226,bagio017,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T14:39:52.000Z,giliran kayak gini ternak ga keluar kmrn bahas gaun nikah pada keluar semua,gilir kayak gin ternak ga keluar kmrn bahas gaun nikah pada keluar semua,netral
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/7b62cf28932f0f4c0191a245880844c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1aaf7ce0&x-expires=1746104400&x-signature=ttXk%2FNZ2P4IY5VjLq47AZxMlCps%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491558594098299656,1744264418,2025-04-10T05:53:38.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,bener bener visioner 🤣,6811343166957716482,bukanceotapimodel,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-10T05:53:38.000Z,bener bener visioner,bener bener visioner,positif
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d50ac5b647f67670c123bb425002a540~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ff524619&x-expires=1746104400&x-signature=M6amH6gRaSYwr33HIaUlREHs2zo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491447207021249296,1744238540,2025-04-09T22:42:20.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,fufufafa mending resign jadi wapres dah kata gue mah lanjutin ramalan lo,6909684460704564225,zzzrrrrofc,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T22:42:20.000Z,fufufafa mending resign jadi wapres dah kata gue mah lanjutin ramalan lo,fufufafa mending resign jadi wapres dah kata gue mah lanjutin ramal lo,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/764bb048edca9ef189a63ac34f14c039~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=422d6ed0&x-expires=1746104400&x-signature=p%2F8ridQ4fWKCEDL%2Fj4zqzeM%2FXDE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7492234814772626194,1744421893,2025-04-12T01:38:13.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,kira kira fufufafa sibuk apa ya sekarang? miss him so much 🥺😢🙏🏻😩,6725269664933512194,btfhriez,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-12T01:38:13.000Z,kira kira fufufafa sibuk apa ya sekarang miss him so much,kira kira fufufafa sibuk apa ya sekarang miss him so much,netral
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/c5c8b7e3f2ea1b629540a7a9cef804ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc84d670&x-expires=1746104400&x-signature=qDUsObz7FgTvYu3cIvQpCmBJw3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491361761708114706,1744218598,2025-04-09T17:09:58.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,netizien nyuruh comeback yg punya akun wkwkw,6950406685040215042,vanath_20,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T17:09:58.000Z,netizien nyuruh comeback yg punya akun wkwkw,netizien nyuruh comeback yg punya akun wkwkw,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/34b08fe87ec559f895e178c3bb05345f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c5588aa&x-expires=1746104400&x-signature=qLumfzYO88yCPndTc%2FIKCM3F5%2FM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491472577131905810,1744244417,2025-04-10T00:20:17.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,"Indonesia butuh fufufafa yang dulu, mana fufufafa yang dulu.???🤲",7414355238515753989,atai3700,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-10T00:20:17.000Z,indonesia butuh fufufafa yang dulu mana fufufafa yang dulu,indonesia butuh fufufafa yang dulu mana fufufafa yang dulu,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e800b89cf9d93a81cd5026985672c9d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2e08dc1&x-expires=1746104400&x-signature=s5PiDd%2FxH43XMeJCGEcC%2FLmrxf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491611045275419400,1744276638,2025-04-10T09:17:18.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,kangen almarhum fufufafa😭,6858136956615001090,kokelsel,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-10T09:17:18.000Z,kangen almarhum fufufafa,kangen almarhum fufufafa,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fb152c3cedcb3827ad618a7abeb8a868~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1f962e75&x-expires=1746104400&x-signature=j0iasdqVIiJEnBULJSr18QMO4C8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491584171162157831,1744270385,2025-04-10T07:33:05.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,mas bran mas bran ada² ajee😂,7246242058938221573,jalmibeuki01,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-10T07:33:05.000Z,mas bran mas bran ada ajee,mas bran mas bran ada ajee,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bd08e78539c7e3680f2f5fdd6b024207~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79af2129&x-expires=1746104400&x-signature=2udR35wbsI1wntdcwn0de3zYX6Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491332905676948231,1744211876,2025-04-09T15:17:56.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,fufufafa aslinya ga tertarik politik tp ya karena harus jd penerus,7169480810919183361,i04locally,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T15:17:56.000Z,fufufafa aslinya ga tertarik politik tp ya karena harus jd penerus,fufufafa asli ga tarik politik tp ya karena harus jd terus,negatif
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c00a01380962d5145ea903c63ac9b23b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86565c69&x-expires=1746104400&x-signature=Ft%2FDM%2F7xfJWPO2vM1ztPu2BRuMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491316063616877319,1744207960,2025-04-09T14:12:40.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,kembalikan fufufafa yg dulu😠,7070680000953385986,linzz0877,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T14:12:40.000Z,kembalikan fufufafa yg dulu,kembali fufufafa yg dulu,netral
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2b9756d4fc6ce63b479e2d7ec1c5a113~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a7b63d8&x-expires=1746104400&x-signature=v5eNj6s7MV2G4Lz1k0nEaY%2FBnxs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491889918789534471,1744341571,2025-04-11T03:19:31.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,fufufafa jadi netizen op parah jir,7092968842582279194,jungoocv,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-11T03:19:31.000Z,fufufafa jadi netizen op parah jir,fufufafa jadi netizen op parah jir,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/09b10935b6f793ff6175e64912dc6fbc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=872285ad&x-expires=1746104400&x-signature=Dfv%2FoX1G5U7R5kgi%2FuvwJLsWES0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491464932858151688,1744242650,2025-04-09T23:50:50.000Z,2,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,"kasihan si fufufafa, sudah masuk angin 💔 entah siapa yang salah 💔 sedih sekali lihatnya 💔",7087100098840151046,giolsar.555,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T23:50:50.000Z,kasihan si fufufafa sudah masuk angin entah siapa yang salah sedih sekali lihatnya,kasihan si fufufafa sudah masuk angin entah siapa yang salah sedih sekali lihat,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/43cb44f5430ec780d801f9c977bae563~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cf37f34&x-expires=1746104400&x-signature=wP2F4h0Yu3JxUsWbutL7CHjL8I0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491316999260898055,1744208172,2025-04-09T14:16:12.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,"fufufafa ayo bangkit, pimpin lagi dunia oposisi ini🥺",7015077981450224667,cacaaov,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T14:16:12.000Z,fufufafa ayo bangkit pimpin lagi dunia oposisi ini,fufufafa ayo bangkit pimpin lagi dunia oposisi ini,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c9980edbf677f452afe13c400a935e50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b423ea4c&x-expires=1746104400&x-signature=KpW9vmfzG4eUT0giMGVGkGIulBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491321857586234130,1744209304,2025-04-09T14:35:04.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,ingat ya alamat email fufafa terhubung dengan akun twiiter resmi usaha nya gibran dan akun tersebut di mention oleh org terdekat nya sbgai gibran,6547601107446136834,ahyaansr,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T14:35:04.000Z,ingat ya alamat email fufafa terhubung dengan akun twiiter resmi usaha nya gibran dan akun tersebut di mention oleh org terdekat nya sbgai gibran,ingat ya alamat email fufafa hubung dengan akun twiiter resmi usaha nya gibran dan akun sebut di mention oleh org dekat nya sbgai gibran,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1ec21d1dbbf82856b046fbd121829047~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d2bc1fb9&x-expires=1746104400&x-signature=4sgp4Zu117kIQEvIvQYJ3B8Ym7o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491863348743095058,1744335392,2025-04-11T01:36:32.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,missing fufufafa saat masih visioner dan anak abah❤️‍🔥,74105683947,tomatoketchupisnice,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-11T01:36:32.000Z,missing fufufafa saat masih visioner dan anak abah,missing fufufafa saat masih visioner dan anak abah,positif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/64f080f4c986e8c22bdcfda35c6316cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3aae500&x-expires=1746104400&x-signature=NcgSEEtAw9RDD%2BCRUGEZ%2F%2B823Hc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491329549776569106,1744211098,2025-04-09T15:04:58.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,bring that fufufafa back pls!!! we need him disaat kek gini ksjshakskasj😭🤗,6962346559376098309,shfrneal,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T15:04:58.000Z,bring that fufufafa back pls we need him disaat kek gini ksjshakskasj,bring that fufufafa back pls we need him saat kek gin ksjshakskasj,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b093e745ee1fede9c79f2ecf4f2299d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5cd6dfc&x-expires=1746104400&x-signature=NsmSlpbLbHTBrKk%2FrjOMOXH5QUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491330735069627144,1744211373,2025-04-09T15:09:33.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,fufufafa harus comeback sih 😭😭,7239921571275179010,cotoktokhehe,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T15:09:33.000Z,fufufafa harus comeback sih,fufufafa harus comeback sih,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/18f5f8acb87ba913654a6df8dedcdd8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72514c2b&x-expires=1746104400&x-signature=5tAhOo1WjVj7VM9g8Tj%2B30aHmoU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491459481625903878,1744241365,2025-04-09T23:29:25.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,0,https://www.tiktok.com/@politicanchange/video/7491248656671149320,visioner sejati,6877310965165556737,hanami95_,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T23:29:25.000Z,visioner sejati,visioner sejati,positif
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1b2e6410dc7ab4180324c932495ebcf1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=296522af&x-expires=1746104400&x-signature=5cKaey4SRnJs2tunHlF4AhO5uVI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7491333346111472391,1744211974,2025-04-09T15:19:34.000Z,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,false,false,,1,https://www.tiktok.com/@politicanchange/video/7491248656671149320,"disaat dunia membutuhkan nya dia menghilang,,kayak avatar",6908764319728845830,tauurus2131,https://www.tiktok.com/@politicanchange/video/7491248656671149320,2025-04-09T15:19:34.000Z,disaat dunia membutuhkan nya dia menghilangkayak avatar,saat dunia butuh nya dia menghilangkayak avatar,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7ece683f602f40762024ead200844ccb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1406fe53&x-expires=1746104400&x-signature=XkUjob9hJsbK4%2BQQzn0v8%2F%2BPzjE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7492234237195141889,1744421758,2025-04-12T01:35:58.000Z,0,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,false,,7490025521109009170,,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,editan 2 vidio jadi 1,7200365463192634369,pentolbakar12_,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,2025-04-12T01:35:58.000Z,editan vidio jadi,edit vidio jadi,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cb51ecbac85081027a3d32788bf483ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08034ac9&x-expires=1746104400&x-signature=fOfwdZq9Td6sMqBEuKIvclUcj3E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7490440331772838677,1744004067,2025-04-07T05:34:27.000Z,0,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,false,,7490025521109009170,,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,email nya akun sama akun chilipari,6955205887502173186,celiaclaire01,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,2025-04-07T05:34:27.000Z,email nya akun sama akun chilipari,email nya akun sama akun chilipari,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2d5212e089ebdb04ea0a237225dc0361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1485ea53&x-expires=1746104400&x-signature=OqMumSEbrzbHr40tl2QW1uXBWkQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7490116283363951367,1743928613,2025-04-06T08:36:53.000Z,0,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,false,,7490025521109009170,,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,dada sp🗿,7400013249829864453,kntljedor,https://www.tiktok.com/@fuadbakh/video/7469583954115562807,2025-04-06T08:36:53.000Z,dada sp,dada sp,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7325348861810049045~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d923a6d&x-expires=1746104400&x-signature=iuZ4BPrvQ4JWKFChUMDldlA8f8M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7428568389092213510,1729598375,2024-10-22T11:59:35.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,jels banget dia orangnya 🤣,6989200803647702018,ratihkomara,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2024-10-22T11:59:35.000Z,jels banget dia orangnya,jels banget dia orang,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/da7713566386983377c84f0edac71937~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=052a1279&x-expires=1746104400&x-signature=GLIfh35BSM26tbql7IB9vu4iVj4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7432647238919127813,1730548054,2024-11-02T11:47:34.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,Udah ketauan tuh siapa yg punya 🤣🤣,7157259556396794881,cnthyaaam,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2024-11-02T11:47:34.000Z,udah ketauan tuh siapa yg punya,udah tau tuh siapa yg punya,negatif
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7284727916721537030~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c32b7b8&x-expires=1746104400&x-signature=L8o4cx5oF5CHLN661WcU6YcqVeM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7428468394872062725,1729575100,2024-10-22T05:31:40.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,😳😳😳,7284727811700655109,uyegggs,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2024-10-22T05:31:40.000Z,,,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2c06e879e8162db6dcdfe56135d4396b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=252a6ebf&x-expires=1746104400&x-signature=MhrUdkdXdfuPSyAC2CmRhkOppsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7428710413750436613,1729631441,2024-10-22T21:10:41.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,🥰🥰🥰,6543517380936728577,chymophile__,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2024-10-22T21:10:41.000Z,,,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6bd3d31185cb9146df7b7c51204c3931~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9b47b4b&x-expires=1746104400&x-signature=M2p%2FBwM8C7hfxBxOvyqC2MUJW0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7430676023015375621,1730089101,2024-10-28T04:18:21.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,🥰🥰🥰,7034967778986869761,ordany27peopel,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2024-10-28T04:18:21.000Z,,,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/99637f26cb57efcd5da96a9127e8d041~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd287a50&x-expires=1746104400&x-signature=4W3vuPWW0ZyQJvF0btFqcA%2FK5Iw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7484564878792311569,1742636076,2025-03-22T09:34:36.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,nonton HP di dalam HP 🗿🗿,6562322910501322753,cdid466,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2025-03-22T09:34:36.000Z,nonton hp di dalam hp,nonton hp di dalam hp,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ca63f1364b5eca72a81364f113085666~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2664c0de&x-expires=1746104400&x-signature=JOTHt%2B7ju%2BvUb%2FIwRxFRTmEdNYc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7429221884199355142,1729750532,2024-10-24T06:15:32.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,😂😂😂,7367682870251357190,tiqaa_4u,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2024-10-24T06:15:32.000Z,,,netral
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7107612804257054746~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65d0e52e&x-expires=1746104400&x-signature=%2Fi6%2FH6DHDUVMLesAZHJb6Kr%2FMGU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7432481903964455685,1730509560,2024-11-02T01:06:00.000Z,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,false,false,,0,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,aku kurang percaya bisa ajaa ada yang ngaku?,7087528306955305986,jessica_fashion19,https://www.tiktok.com/@geraldvincentt/video/7410651850950610182,2024-11-02T01:06:00.000Z,aku kurang percaya bisa ajaa ada yang ngaku,aku kurang percaya bisa ajaa ada yang ngaku,negatif
